market,predicted_prob,market_prob,odds,actual
EPL,0.2943092655305775,0.2878527153298177,3.2,1
EPL,0.4678376546412359,0.4164677583495236,2.54,0
EPL,0.1844453608137818,0.3409873708381171,3.17,0
EPL,0.2007482929505074,0.2965556831228473,3.44,1
EPL,0.6147898718397264,0.3624569460390356,2.41,0
EPL,0.4409414541600479,0.4568489678673013,2.13,1
EPL,0.2451356942618905,0.2817454729786814,3.61,0
EPL,0.3139217374806415,0.2614055591540172,3.64,0
EPL,0.7526294028293827,0.5554868050614115,1.84,0
EPL,0.1332563313066553,0.2539368251709309,3.65,0
EPL,0.1136571863606782,0.1905763697676577,4.82,1
EPL,0.2548870622955705,0.3132556998170704,2.99,0
EPL,0.2322004613653047,0.2760897693302994,3.55,1
EPL,0.5129094517808718,0.4106545308526301,2.46,0
EPL,0.077790635054769,0.1131527139776882,9.43,0
EPL,0.1097762436583951,0.1713227711634011,5.49,0
EPL,0.8116309764591954,0.7155245148589106,1.36,1
EPL,0.5109617497451657,0.4529318029119281,2.32,0
EPL,0.2683143591574611,0.2955687898156389,3.31,0
EPL,0.2207235080354821,0.2514994072724331,3.47,1
EPL,0.3005111747698542,0.2637627160518557,3.56,1
EPL,0.2208290750566758,0.2458241938014777,3.68,0
EPL,0.4786534632941969,0.4904130901466665,2.13,0
EPL,0.7719784213591661,0.847494263793588,1.13,1
EPL,0.1532094979513334,0.1067490036541759,9.94,0
EPL,0.0747717048838803,0.0457567325522359,24.65,0
EPL,0.2168705938989347,0.237047039697939,3.77,0
EPL,0.2175830336880485,0.2646704074676176,3.41,1
EPL,0.5655392674721506,0.4982825528344434,2.16,0
EPL,0.2215782581024746,0.4614513739412406,2.44,1
EPL,0.2040458290650369,0.2629776647192016,3.58,0
EPL,0.5743584789885718,0.2755709613395578,3.01,0
EPL,0.100395087840327,0.1731598313409029,6.69,0
EPL,0.1443116193467602,0.2523569635045717,3.92,0
EPL,0.755150104817446,0.5744832051545251,1.61,1
EPL,0.281264189814925,0.3364131614111627,2.57,0
EPL,0.2572728634279141,0.2913578272935962,3.37,0
EPL,0.4614623629487808,0.3722290112952409,2.98,1
EPL,0.200840553874024,0.2731015186455342,3.57,0
EPL,0.2049276776928403,0.263531923652564,3.66,0
EPL,0.5942173326593572,0.4633665577019016,2.13,1
EPL,0.6196589566695435,0.6023003213470403,1.66,0
EPL,0.2205935443283168,0.2339871751995696,3.94,1
EPL,0.1597432911370187,0.1637125034533901,5.91,0
EPL,0.4316925199136594,0.4793781370582665,1.92,1
EPL,0.2723862750051272,0.2679264108490037,3.77,0
EPL,0.2959209921542864,0.2526954520927296,4.22,0
EPL,0.7653912646111847,0.7939971161872961,1.19,1
EPL,0.1405215368253798,0.1435076269257038,7.28,0
EPL,0.0939341359604609,0.062495256887,19.32,0
EPL,0.3178271154572457,0.4887606922617863,1.99,0
EPL,0.2445023906991473,0.2784961209468868,3.7,1
EPL,0.43766934824699,0.2327431867913268,3.98,0
EPL,0.6097723180280468,0.5305366063275501,1.68,0
EPL,0.1959132476268278,0.2734418363144796,3.88,0
EPL,0.1942899371278302,0.1960215573579703,5.79,1
EPL,0.5350131854289475,0.3707796939519067,2.67,0
EPL,0.2453390124769617,0.2845518581491377,3.46,1
EPL,0.2196464387462577,0.3446684478989556,2.79,0
EPL,0.4012865832819828,0.4678998461400471,2.02,0
EPL,0.2661065013702755,0.2826331440556932,3.63,1
EPL,0.3326066572682966,0.2494670098042598,3.98,0
EPL,0.1286191403110895,0.1194342879414985,7.66,0
EPL,0.2123510969177408,0.1973681768406986,4.79,0
EPL,0.6590249581352738,0.6831975352178029,1.46,1
EPL,0.1216716537355004,0.3418874234538237,2.66,0
EPL,0.1312742058428501,0.274662368280319,3.47,0
EPL,0.7463876482761629,0.3834502082658572,2.79,1
EPL,0.35226721159273,0.4347204373088131,2.32,1
EPL,0.2369360667267935,0.2679783517657067,3.54,0
EPL,0.4107949723674919,0.2973012109254801,3.23,0
EPL,0.3834153984995627,0.3165402493016683,3.15,0
EPL,0.2392181540636654,0.2672429973612445,3.73,0
EPL,0.3773650080046286,0.4162167533370872,2.29,1
EPL,0.3494768498305255,0.3834655381168456,2.52,0
EPL,0.2501345171585949,0.2770076833421972,3.49,0
EPL,0.4003879329268608,0.339526778540957,2.95,1
EPL,0.4464711921797319,0.35734576052575,2.73,1
